frame_id,image_file,timestamp_sec,odom_x_cm,odom_y_cm,odom_theta_rad
40,frame_00040.png,1777218517.3475971,124.60011030593452,-3.9863147153877794,0.5845635106156077
41,frame_00041.png,1777218517.8543909,124.42835171858309,-3.8359829017103677,0.6164628085506116
42,frame_00042.png,1777218518.3602905,124.32006261991455,-3.854437533774252,0.6418045489934361
43,frame_00043.png,1777218518.8680406,124.22681762080504,-3.8745159825625515,0.6689823141763735
44,frame_00044.png,1777218519.373386,124.12934928546892,-3.867088006218579,0.6965651337303402
45,frame_00045.png,1777218519.8778493,123.97559600711301,-3.6371722865472607,0.721286867339165
46,frame_00046.png,1777218520.3849673,124.0284644073846,-3.2366751974427377,0.7451435421365029
47,frame_00047.png,1777218520.8936996,124.21229594176333,-2.9068368727305125,0.7555030647923537
48,frame_00048.png,1777218521.3954768,124.49476576050873,-2.64074265445922,0.7555221728819643
49,frame_00049.png,1777218521.9048314,124.77157453066792,-2.3796348997684893,0.7555692083834717
50,frame_00050.png,1777218522.412155,125.0382280977754,-2.1418813131579295,0.7566988352508126
51,frame_00051.png,1777218522.9132051,125.31347143373242,-2.3246482364478225,0.7903372833154614
52,frame_00052.png,1777218523.4216487,125.64612866860341,-2.618026794271632,0.8307714841389116
53,frame_00053.png,1777218523.9272554,125.9748934235148,-2.886612867372645,0.8694948991940601
54,frame_00054.png,1777218524.4352448,126.3437078471054,-3.1596746342841424,0.9113715414978278
55,frame_00055.png,1777218524.94048,126.63557606438923,-3.3560897557864213,0.943498321972454
56,frame_00056.png,1777218525.4407527,127.09759437584307,-3.1763346694091115,0.9745004363514358
57,frame_00057.png,1777218525.948778,129.96187803927543,1.0442305690533387,0.9745244090262553
58,frame_00058.png,1777218526.452994,132.76964968828216,5.181345953037248,0.974524247446733
59,frame_00059.png,1777218526.960609,135.6334683860446,9.401089527351095,0.9745259121642045
60,frame_00060.png,1777218527.4621716,138.4414455936994,13.538521510021766,0.974525494866179
61,frame_00061.png,1777218527.9626532,141.24891454540293,17.67525172910343,0.9745272217978851
62,frame_00062.png,1777218528.4702742,144.05704431704,21.81291963773977,0.9745266435835092
63,frame_00063.png,1777218528.9774704,144.79220533214806,22.48946662274664,1.0049277686127898
64,frame_00064.png,1777218529.478539,144.72984297525025,22.111998517603876,1.0180440649697005
65,frame_00065.png,1777218529.979502,144.55286548474942,21.82557864985387,1.0180820281138203
66,frame_00066.png,1777218530.4884167,144.34594350210287,21.521741345498263,1.020413201143148
67,frame_00067.png,1777218530.9947689,144.0435245530856,21.664329396451905,1.059777893097639
68,frame_00068.png,1777218531.4988906,143.64236103427132,21.88560013735384,1.1015742100524033
69,frame_00069.png,1777218532.0078917,143.23422632786927,22.090764788202296,1.1431944530952176
70,frame_00070.png,1777218532.5132852,142.82893559630793,22.27504951611839,1.183712969916213
71,frame_00071.png,1777218533.0208113,142.43342611010877,22.438322814617216,1.2226039377767508
72,frame_00072.png,1777218533.529859,142.0333337390585,22.585093088451895,1.2613013184292132
73,frame_00073.png,1777218534.0342274,141.64843054353094,22.70858357797829,1.298024999824217
