frame_id,image_file,timestamp_sec,odom_x_cm,odom_y_cm,odom_theta_rad
49,frame_00049.png,1777218850.4812045,-537.3584742508906,386.44943037122584,1.5022962078700193
50,frame_00050.png,1777218851.8274689,-549.9265447409978,390.484806323533,1.5022965736766363
51,frame_00051.png,1777218856.8049767,-597.2443091247762,405.67773489132327,1.5022950070970502
52,frame_00052.png,1777218856.8199816,-597.3394915107696,405.70829709073934,1.502295011461852
53,frame_00053.png,1777218898.9077995,-720.2684960460599,560.9110202265394,0.9138475543297879
54,frame_00054.png,1777218899.2822628,-722.5714762704989,563.8079879901339,0.9138468260490917
55,frame_00055.png,1777218899.5881321,-724.4997503181697,566.2335979143653,0.9138466220708956
56,frame_00056.png,1777218900.0395355,-727.3001943413534,569.7563390460493,0.9138476000413771
57,frame_00057.png,1777218900.333456,-729.1050600339074,572.0267117568882,0.9138461768991881
58,frame_00058.png,1777218900.5560262,-730.4734655519409,573.7480572999357,0.9138461519207288
59,frame_00059.png,1777218900.810275,-732.0291547177773,575.704985881369,0.9138466939335164
60,frame_00060.png,1777218901.0330226,-733.460597409102,577.5056418839205,0.9138469579344353
61,frame_00061.png,1777218901.2457194,-734.7677551153661,579.1499454330171,0.9138458913876288
62,frame_00062.png,1777218901.4597733,-736.0739540823494,580.793035265446,0.9138460074650965
63,frame_00063.png,1777218901.6740081,-737.4427257348686,582.5148441714931,0.9138459390478868
64,frame_00064.png,1777218923.434067,-738.561063323642,607.0543223159694,-0.165433492484377
65,frame_00065.png,1777218924.3986166,-734.7557810081937,615.8676349077325,-0.1654114905829296
66,frame_00066.png,1777218924.7311637,-733.4476302080119,618.8973251123123,-0.1654116489386075
67,frame_00067.png,1777218924.9667625,-732.53530331676,621.0102866204645,-0.16541203244875113
68,frame_00068.png,1777218925.29323,-731.228000517413,624.0387471541264,-0.16538938418769922
69,frame_00069.png,1777218925.5866616,-730.0788251029837,626.7004094251965,-0.1653893159351374
70,frame_00070.png,1777218925.798737,-729.206402433456,628.7210819492159,-0.1653890032169376
71,frame_00071.png,1777218925.972781,-728.5321075266917,630.2828450360123,-0.16538895812739796
72,frame_00072.png,1777218926.1600044,-727.8191338685253,631.9348756530771,-0.16536584064786464
73,frame_00073.png,1777218942.152946,-672.0523618524344,704.3765864736316,-0.5957581050577936
74,frame_00074.png,1777218942.422,-670.0463452908298,706.1821384059773,-0.5957574181178051
75,frame_00075.png,1777218948.5970592,-624.186289268321,747.4600096875872,-0.595746422908626
76,frame_00076.png,1777218949.7607648,-615.563966415838,755.220949250735,-0.5957414423245124
77,frame_00077.png,1777218950.1621132,-612.5925988224383,757.8954527239823,-0.5957429108087169
78,frame_00078.png,1777218972.6188452,-538.849899279833,771.9737076674612,-1.2969900101112457
79,frame_00079.png,1777218973.2749336,-532.2512442525789,772.1824379093486,-1.296991605063632
80,frame_00080.png,1777218973.9732635,-525.3559626190087,772.4005341922148,-1.2969903368656674
81,frame_00081.png,1777218982.5099068,-440.1937093349761,775.0942308837558,-1.2969916085672342
82,frame_00082.png,1777218982.8239172,-436.99427145073474,775.1954309697833,-1.296991383672864
83,frame_00083.png,1777219006.166276,-204.196718759364,782.5583205361812,-1.2969949348228
84,frame_00084.png,1777219006.9862583,-196.00074766256657,782.8175263607567,-1.2969951538685522
85,frame_00085.png,1777219048.3491254,149.99624445815252,781.0435504466512,-1.7716777801539194
86,frame_00086.png,1777219048.7704585,153.97123115526736,779.1572854015133,-1.7716777168791356
87,frame_00087.png,1777219049.280876,158.12728072073438,777.1851044390093,-1.7716779414817514
88,frame_00088.png,1777219049.674032,161.65168346227804,775.5126579259452,-1.7716775284576514
89,frame_00089.png,1777219050.0666208,165.26420308287632,773.7983967048631,-1.771678349189909
90,frame_00090.png,1777219050.6202998,170.23500779202274,771.439586469801,-1.771677997405601
91,frame_00091.png,1777219057.5483634,232.66591666988822,741.8140056080792,-1.771678627765655
92,frame_00092.png,1777219069.254582,305.0442984413653,706.7855978173599,-1.9539953717732872
93,frame_00093.png,1777219069.6162853,307.9621747039457,704.6786960562393,-1.9539939974514846
94,frame_00094.png,1777219069.9293494,310.4749330698895,702.8643055606349,-1.9539950290217971
95,frame_00095.png,1777219079.8807755,390.9788433384074,644.7349499417909,-1.9539948510144902
96,frame_00096.png,1777219080.1459727,393.0874089253683,643.2124167502493,-1.9539960430125154
97,frame_00097.png,1777219080.4196703,395.27521356678426,641.6326822935562,-1.9539946277951243
98,frame_00098.png,1777219080.6408799,397.0585040416786,640.3450198608715,-1.9539942999748463
99,frame_00099.png,1777219080.852621,398.76158605926287,639.1152779895697,-1.9539950161217523
100,frame_00100.png,1777219081.034048,400.2216126501852,638.0610369635236,-1.9539952129139775
101,frame_00101.png,1777219081.2142413,401.68084815182624,637.0073724021925,-1.9539950657818441
102,frame_00102.png,1777219082.2954068,410.516813058122,630.6272103189474,-1.9539928475520272
103,frame_00103.png,1777219100.5304184,414.64726421578575,606.7873338728753,-2.947503166537747
104,frame_00104.png,1777219100.8269584,414.50305290817323,603.7910624069136,-2.9475011629952603
105,frame_00105.png,1777219101.1449065,414.3492176532702,600.5949768688148,-2.9475016339779274
106,frame_00106.png,1777219101.5203574,414.1713274898052,596.8991429622986,-2.947503523012867
107,frame_00107.png,1777219120.6045463,403.325700018451,581.281603765321,2.2458486703264837
108,frame_00108.png,1777219121.011077,399.69305691340446,579.6029771429182,2.2458475620506917
109,frame_00109.png,1777219121.5570383,394.70264631787995,577.2969376329165,2.245848392818786
110,frame_00110.png,1777219133.6266558,373.08363979666524,570.0417253842752,1.500438352688568
111,frame_00111.png,1777219137.3347192,352.114020258379,577.1845278295685,1.469524636560605
112,frame_00112.png,1777219137.969963,346.27568620583213,579.2724960562047,1.4695261011961662
113,frame_00113.png,1777219139.3835616,333.09500495129157,583.9863109390487,1.4695254025171884
114,frame_00114.png,1777219139.890904,328.38644501072736,585.6702307771849,1.4695270999605103
115,frame_00115.png,1777219144.6796107,283.85166158547133,601.5971778448512,1.4695269784772158
116,frame_00116.png,1777219172.6608667,163.38207263808934,592.9563806814335,2.036513207632111
117,frame_00117.png,1777219174.2997947,147.58585967938242,589.365431667363,2.036513355023833
118,frame_00118.png,1777219176.4415824,127.01163413962482,584.6882964086469,2.0365120686060063
119,frame_00119.png,1777219192.1734269,-24.122749482461018,550.3312990146459,2.0365089557486966
120,frame_00120.png,1777219192.5523214,-27.729267482182138,549.5114424405342,2.036508335977439
121,frame_00121.png,1777219193.0174794,-32.312880038609876,548.4694767896641,2.0365086315670933
122,frame_00122.png,1777219193.5271034,-36.99245738739299,547.4056847513087,2.0365084512266733
123,frame_00123.png,1777219275.9521515,25.95204444702142,281.89646088530696,-2.0480850809519833
124,frame_00124.png,1777219276.2182603,23.921764242572408,283.6752742724298,-2.0480868842672124
125,frame_00125.png,1777219276.6212833,20.989109925172272,286.244687652817,-2.048086104283172
126,frame_00126.png,1777219276.9949677,18.280335057059858,288.6179536685747,-2.0480855979694255
127,frame_00127.png,1777219302.153544,13.9459235443328,259.8328690753759,3.104360294545046
128,frame_00128.png,1777219302.6322632,12.676998346444833,255.41033800153883,3.104361738868321
129,frame_00129.png,1777219303.0743167,11.463961244843546,251.18260898974597,3.104360280717831
130,frame_00130.png,1777219303.5588715,10.139767975748583,246.56746447688352,3.104361785658096
131,frame_00131.png,1777219333.3476496,-70.63612193196653,-34.95755560798568,3.1043630056538083
132,frame_00132.png,1777219335.0936737,-75.35201956612605,-51.39371058096558,3.1043617690379337
133,frame_00133.png,1777219335.1178148,-75.43476134481946,-51.68208003371337,3.1043623894833585
134,frame_00134.png,1777219447.4145372,-122.52571523915974,-19.720119181349762,2.0708013512809442
135,frame_00135.png,1777219448.1161325,-129.19597926771775,-21.478978418032714,2.0708020001827716
136,frame_00136.png,1777219450.1099646,-148.24535025365222,-26.502057805165535,2.070800229962403
137,frame_00137.png,1777219453.3334537,-178.02883569924717,-34.35551966181703,2.07079748677498
138,frame_00138.png,1777219455.8895879,-202.39507039329422,-40.78045434677979,2.0707947795498924
139,frame_00139.png,1777219460.8682954,-249.87333363635628,-53.29945160852177,2.070790199796874
